"Date","Price","Open","High","Low","Vol.","Change %"
"06/26/2016","25.94","25.70","26.49","24.65","2.42M","0.54%"
"06/19/2016","25.80","25.82","27.58","24.76","1.69M","0.58%"
"06/12/2016","25.65","26.40","26.98","24.50","1.42M","-2.91%"
"06/05/2016","26.42","26.00","27.00","25.50","1.51M","0.57%"
"05/29/2016","26.27","25.25","27.09","24.00","1.01M","4.25%"
"05/22/2016","25.20","24.69","25.25","24.21","1.81M","2.11%"
"05/15/2016","24.68","25.78","25.78","23.90","975.82K","-1.40%"
"05/08/2016","25.03","23.30","26.00","23.01","3.07M","7.42%"
"05/01/2016","23.30","23.14","24.46","22.59","1.65M","0.78%"
"04/24/2016","23.12","22.34","23.51","20.35","2.53M","3.21%"
"04/17/2016","22.40","22.30","22.99","22.09","391.13K","0.49%"
"04/10/2016","22.29","22.45","22.80","21.00","1.38M","-0.31%"
"04/03/2016","22.36","19.98","22.98","19.98","2.76M","11.91%"
"03/27/2016","19.98","20.00","20.40","19.95","2.44M","-0.20%"
"03/20/2016","20.02","20.20","20.20","19.21","856.93K","-0.30%"
"03/13/2016","20.08","20.21","20.44","19.81","1.57M","-0.54%"
"03/06/2016","20.19","20.50","20.55","19.90","2.00M","-1.46%"
"02/28/2016","20.49","19.64","20.90","19.33","4.09M","5.29%"
"02/21/2016","19.46","20.40","20.48","19.15","3.50M","-4.51%"
"02/14/2016","20.38","20.63","20.82","20.05","1.15M","-1.12%"
"02/07/2016","20.61","20.59","21.00","20.26","441.04K","0.54%"
"01/31/2016","20.50","20.01","20.89","20.01","1.08M","1.99%"
"01/24/2016","20.10","21.54","21.65","20.00","2.16M","-7.03%"
"01/17/2016","21.62","21.03","21.97","20.80","1.73M","2.85%"
"01/10/2016","21.02","21.15","21.20","19.81","4.18M","-0.57%"
"01/03/2016","21.14","21.74","22.34","20.50","919.14K","-2.67%"
