"Date","Price","Open","High","Low","Vol.","Change %"
"12/25/2019","13,747.68","13,805.43","13,846.31","13,741.01","30.89M","-0.42%"
"12/24/2019","13,805.43","13,902.43","13,902.43","13,794.35","38.12M","-0.70%"
"12/23/2019","13,902.43","13,892.65","13,904.67","13,873.49","33.21M","0.07%"
"12/22/2019","13,892.65","13,837.19","13,901.57","13,793.47","","0.40%"
"12/19/2019","13,837.19","13,793.99","13,856.67","13,793.99","67.96M","0.31%"
"12/18/2019","13,793.99","13,627.19","13,798.63","13,627.19","412.01M","1.22%"
"12/17/2019","13,627.19","13,404.42","13,627.19","13,404.41","95.74M","1.66%"
"12/16/2019","13,404.42","13,433.54","13,455.27","13,404.24","41.29M","-0.22%"
"12/15/2019","13,433.54","13,358.47","13,433.54","13,357.47","21.70M","0.56%"
"12/12/2019","13,358.47","13,427.22","13,427.22","13,353.15","45.94M","-0.51%"
"12/11/2019","13,427.22","13,509.02","13,521.88","13,427.22","52.99M","-0.61%"
"12/10/2019","13,509.02","13,442.52","13,509.02","13,423.59","45.70M","0.49%"
"12/09/2019","13,442.52","13,493.69","13,499.49","13,436.22","25.44M","-0.38%"
"12/08/2019","13,493.69","13,622.13","13,622.13","13,493.66","","-0.94%"
"12/05/2019","13,622.13","13,635.52","13,695.89","13,622.13","61.54M","-0.10%"
"12/04/2019","13,635.52","13,469.60","13,635.52","13,469.60","63.09M","1.23%"
"12/03/2019","13,469.60","13,537.80","13,544.28","13,388.39","85.51M","-0.50%"
"12/02/2019","13,537.80","13,780.63","13,791.47","13,537.80","94.86M","-1.76%"
"12/01/2019","13,780.63","13,849.46","13,877.37","13,780.63","41.44M","-0.50%"
"11/28/2019","13,849.46","13,759.70","13,866.63","13,744.60","46.58M","0.65%"
"11/27/2019","13,759.70","13,781.96","13,812.13","13,759.16","34.22M","-0.16%"
"11/26/2019","13,781.96","13,974.14","13,974.81","13,781.49","76.59M","-1.38%"
"11/25/2019","13,974.14","14,050.16","14,052.59","13,974.14","51.49M","-0.54%"
"11/24/2019","14,050.16","14,094.58","14,094.58","14,050.16","27.77M","-0.32%"
"11/21/2019","14,094.58","14,224.38","14,224.38","14,094.58","70.29M","-0.91%"
"11/20/2019","14,224.38","14,313.46","14,314.24","14,223.82","61.80M","-0.62%"
"11/19/2019","14,313.46","14,378.59","14,406.21","14,313.46","71.85M","-0.45%"
"11/18/2019","14,378.59","14,556.32","14,556.39","14,378.59","73.68M","-1.22%"
"11/17/2019","14,556.32","14,545.54","14,572.80","14,528.78","74.25M","0.07%"
