"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2019","68.000","67.950","68.000","67.950","220.05K","0.00%"
"08/25/2019","68.000","68.000","68.000","68.000","0.37K","0.00%"
"08/18/2019","68.000","68.000","68.020","68.000","109.64K","0.00%"
"08/11/2019","68.000","68.000","68.000","68.000","250.16K","0.00%"
"08/04/2019","68.000","67.500","68.000","67.500","250.00K","0.00%"
"07/28/2019","68.000","68.000","68.000","68.000","0.55K","0.00%"
"07/21/2019","68.000","68.000","68.000","68.000","0.54K","0.00%"
"07/14/2019","68.000","68.000","68.000","68.000","0.29K","0.00%"
"07/07/2019","68.000","68.000","68.000","68.000","270.45K","0.00%"
"06/30/2019","68.000","68.000","68.000","68.000","50.37K","0.00%"
"06/23/2019","68.000","68.000","68.000","68.000","195.10K","0.00%"
"06/16/2019","68.000","68.000","68.000","68.000","302.69K","0.00%"
"06/09/2019","68.000","68.000","68.010","68.000","262.03K","0.00%"
"06/02/2019","68.000","66.000","68.000","66.000","217.43K","3.03%"
"05/26/2019","66.000","66.000","66.000","66.000","161.86K","0.00%"
"05/19/2019","66.000","68.000","68.000","66.000","23.34K","-5.71%"
"05/12/2019","70.000","69.000","70.000","69.000","0.47K","0.00%"
"05/05/2019","70.000","70.000","70.000","70.000","0.71K","0.00%"
"04/28/2019","70.000","70.000","70.000","70.000","0.50K","0.00%"
"04/21/2019","70.000","70.000","70.000","70.000","50.16K","0.00%"
"04/14/2019","70.000","70.000","70.000","70.000","1.22K","0.00%"
"04/07/2019","70.000","70.000","70.000","68.000","0.74K","0.00%"
"03/31/2019","70.000","70.000","70.000","70.000","0.41K","0.00%"
"03/24/2019","70.000","70.000","70.000","70.000","0.90K","0.00%"
"03/17/2019","70.000","67.900","70.000","67.900","0.96K","0.00%"
"03/10/2019","70.000","70.000","70.000","70.000","1.21K","0.00%"
"03/03/2019","70.000","70.000","70.000","70.000","47.05K","0.00%"
"02/24/2019","70.000","70.000","70.000","70.000","1.37K","0.00%"
"02/17/2019","70.000","70.000","70.000","69.000","0.37K","0.00%"
"02/10/2019","70.000","70.000","70.000","70.000","0.35K","0.00%"
"02/03/2019","70.000","70.000","70.000","70.000","0.77K","0.00%"
"01/27/2019","70.000","70.000","70.000","70.000","8.25K","0.00%"
"01/20/2019","70.000","70.000","70.000","70.000","85.10K","0.00%"
"01/13/2019","70.000","70.000","70.000","70.000","0.29K","0.00%"
"01/06/2019","70.000","70.000","70.000","70.000","78.84K","0.00%"
"12/30/2018","70.000","70.000","70.000","70.000","0.20K","0.00%"
"12/23/2018","70.000","70.000","70.000","70.000","3.08K","0.00%"
"12/16/2018","70.000","70.000","70.000","68.000","3.90K","0.00%"
"12/09/2018","70.000","69.000","70.000","69.000","20.42K","0.00%"
"12/02/2018","70.000","70.000","70.000","70.000","19.54K","0.00%"
"11/25/2018","70.000","69.000","70.000","69.000","25.44K","0.00%"
"11/18/2018","70.000","70.000","70.000","70.000","0.60K","0.00%"
"11/11/2018","70.000","70.000","70.000","69.000","29.30K","0.00%"
"11/04/2018","70.000","70.000","70.000","70.000","5.17K","0.00%"
"10/28/2018","70.000","70.000","70.000","70.000","0.15K","0.00%"
"10/21/2018","70.000","70.000","70.000","70.000","6.94K","0.00%"
"10/14/2018","70.000","70.000","70.000","70.000","1.99K","0.00%"
"10/07/2018","70.000","70.000","70.000","68.000","20.94K","0.00%"
"09/30/2018","70.000","70.000","70.000","70.000","0.44K","0.00%"
"09/23/2018","70.000","70.000","70.000","70.000","0.38K","0.00%"
"09/16/2018","70.000","70.000","70.000","70.000","0.37K","0.00%"
"09/09/2018","70.000","70.000","70.000","70.000","5.57K","0.00%"
"09/02/2018","70.000","70.000","70.000","70.000","0.71K","0.00%"
"08/26/2018","70.000","70.000","70.000","70.000","137.68K","0.00%"
"08/19/2018","70.000","70.000","70.000","70.000","148.41K","0.00%"
"08/12/2018","70.000","70.000","70.000","70.000","24.67K","0.00%"
"08/05/2018","70.000","70.000","70.000","70.000","1.51M","0.00%"
"07/29/2018","70.000","70.000","70.000","70.000","41.02K","0.00%"
"07/22/2018","70.000","70.000","70.000","70.000","2.40K","0.00%"
"07/15/2018","70.000","70.000","70.000","70.000","0.50K","0.00%"
"07/08/2018","70.000","70.000","70.000","70.000","0.40K","0.00%"
"07/01/2018","70.000","70.000","70.000","70.000","1.69K","0.00%"
"06/24/2018","70.000","70.000","70.000","68.000","1.24K","0.00%"
"06/17/2018","70.000","70.000","70.000","70.000","2.06K","0.00%"
"06/10/2018","70.000","70.000","70.000","70.000","0.63K","0.00%"
"06/03/2018","70.000","70.000","70.000","70.000","63.12K","0.00%"
"05/27/2018","70.000","70.000","70.000","67.900","1.82K","0.00%"
"05/20/2018","70.000","69.000","70.000","69.000","40.83K","2.94%"
"05/13/2018","68.000","67.000","68.000","67.000","52.24K","1.49%"
"05/06/2018","67.000","67.000","67.000","67.000","1.10K","0.00%"
"04/29/2018","67.000","67.000","67.000","67.000","1.04K","0.00%"
"04/22/2018","67.000","67.000","67.000","67.000","0.69K","0.00%"
"04/15/2018","67.000","67.000","67.000","67.000","15.82K","0.00%"
"04/08/2018","67.000","67.000","67.000","67.000","0.83K","0.00%"
"04/01/2018","67.000","64.990","67.000","64.990","16.51K","0.00%"
"03/25/2018","67.000","67.000","67.000","67.000","0.18K","0.00%"
"03/18/2018","67.000","67.000","67.000","67.000","1.61K","0.00%"
"03/11/2018","67.000","67.000","67.000","67.000","25.52K","0.00%"
"03/04/2018","67.000","67.000","67.000","67.000","15.68K","0.00%"
"02/25/2018","67.000","65.000","67.000","65.000","0.93K","3.08%"
"02/18/2018","65.000","65.000","65.000","65.000","67.36K","0.00%"
"02/11/2018","65.000","65.000","65.000","65.000","0.80K","0.00%"
"02/04/2018","65.000","65.000","65.000","65.000","4.70K","0.00%"
"01/28/2018","65.000","65.000","65.000","65.000","3.65K","0.00%"
"01/21/2018","65.000","65.000","65.000","65.000","1.88K","0.00%"
"01/14/2018","65.000","65.000","65.000","65.000","5.09K","0.00%"
"01/07/2018","65.000","65.000","65.000","64.000","7.97K","0.00%"
"12/31/2017","65.000","65.000","65.000","65.000","1.00K","0.00%"
"12/24/2017","65.000","65.000","65.000","65.000","20.23K","0.00%"
"12/17/2017","65.000","60.000","65.000","60.000","1.24K","8.33%"
"12/10/2017","60.000","60.000","60.000","60.000","26.90K","0.00%"
"12/03/2017","60.000","60.000","60.000","60.000","0.30K","0.00%"
"11/26/2017","60.000","60.000","60.000","60.000","0.69K","3.29%"
"11/19/2017","58.087","58.087","58.087","58.087","0.41K","0.00%"
"11/12/2017","58.087","58.087","58.087","58.087","1.27K","0.00%"
"11/05/2017","58.087","58.087","58.087","58.087","1.24K","0.00%"
"10/29/2017","58.087","58.087","58.087","58.087","0.22K","0.00%"
"10/22/2017","58.087","58.087","58.087","58.087","17.72K","0.00%"
"10/15/2017","58.087","58.087","58.087","57.119","9.18K","0.00%"
"10/08/2017","58.087","58.087","58.087","58.087","0.60K","0.00%"
"10/01/2017","58.087","58.087","58.087","58.087","1.73K","0.00%"
"09/24/2017","58.087","58.087","58.087","58.087","31.19K","0.00%"
"09/17/2017","58.087","58.087","58.087","57.119","52.27K","0.00%"
"09/10/2017","58.087","58.087","58.087","58.087","0.42K","0.00%"
"09/03/2017","58.087","58.087","58.087","58.087","6.44K","0.00%"
"08/27/2017","58.087","60.000","60.000","60.000","0.05K","0.00%"
"08/20/2017","58.087","58.087","58.087","58.087","5.45K","0.00%"
"08/13/2017","58.087","58.087","58.087","58.087","5.38K","0.00%"
"08/06/2017","58.087","58.087","58.087","58.087","6.28K","0.00%"
"07/30/2017","58.087","58.087","58.087","58.087","0.31K","0.00%"
"07/23/2017","58.087","58.087","58.087","58.087","0.46K","0.00%"
"07/16/2017","58.087","58.087","58.087","58.087","0.42K","0.00%"
"07/09/2017","58.087","58.087","58.087","58.087","0.42K","0.00%"
